RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4272,15707132,Yudin,465.0,france,M,33.0,5,0.0,2,No,Yes,78698.09,N0,No,5, Gold ,1000
4273,15600708,Calabresi,640.0, spain ,FEMALE,34.0,3,77826.8,1,Yes,Yes,168544.85,N0,No,4,diamond,19.0
4274,15804787,Onyemauchechukwu,562.0,france,M,75.0,5,87140.85,1,Yes,Yes,39351.64,N0,No,4, Gold ,389
4275,15690021,Martin,502.0,GERMANY,FEMALE,42.0,0,132002.7,1,No,Yes,28204.98,Yess,Yes,3,SILVR,403
4276,15763895,Hung,536.0,france,M,32.0,7,178011.5,2,Yes,No,22375.14,N0,No,4, Gold ,454
4277,15623478,Maslova,670.0,GERMANY,FEMALE,32.0,4,102954.68,2,No,Yes,134942.45,N0,No,5,SILVR,244
4278,15797910,Zetticci,775.0,GERMANY,M,51.0,2,123783.25,1,Yes,Yes,134901.57,N0,No,2,Platinum,489
4279,15577751,Pisano,759.0,GERMANY,M,30.0,4,101802.67,1,No,No,8693.8,N0,No,3, Gold ,790
4280,15781777,Sutherland,543.0,france,M,33.0,3,543.0,1,No,No,42437.75,N0,No,5,diamond,376
4281,15740527,Lai,1149.0,GERMANY,FEMALE,62.0,7,142724.48,1,No,Yes,5893.23,Yess,Yes,2, Gold ,460
4282,15721251,Watson,554.0, spain ,FEMALE,,4,112152.89,1,No,Yes,36242.19,N0,No,1,diamond,897
4283,15602994,vonubroG,487.0,france,FEMALE,53.0,10,89550.85,1,No,Yes,90076.85,N0,No,3,SILVR,575
4284,15750769,Padovano,725.0,france,M,35.0,7,75915.75,1,Yes,No,150507.43,N0,No,1,SILVR,799.0
4285,15740175,Raynor,732.0,GERMANY,FEMALE,543.0,2,118889.66,2,No,No,87422.15,N0,No,3, Gold ,226
4286,15679968,Ting,623.0,france,M,40.0,5,118788.57,1,Yes,No,192867.4,N0,No,3,SILVR,731
4287,15694404,Eberegbulam,781.0,france,FEMALE,42.0,3,156555.54,1,Yes,Yes,175674.01,N0,No,3,diamond,977
4288,15657529,Chin,101.0,GERMANY,M,38.0,1,99141.86,1,Yes,Yes,72496.05,Yess,Yes,3,Platinum,1000
4289,15762882,Manna,577.0,GERMANY,FEMALE,31.0,4,61211.18,1,Yes,Yes,145250.43,N0,No,2, Gold ,233
4290,15642579,Chang,731.0, spain ,FEMALE,37.0,1,128932.4,1,Yes,Yes,180712.52,N0,No,4,SILVR,868
4291,15598884,Kent,650.0, spain ,FEMALE,23.0,5,0.0,1,Yes,Yes,180622.43,N0,No,3, Gold ,918
4292,15770185,Buckley,779.0,france,M,32.0,10,80728.15,1,Yes,No,86306.75,N0,No,5, Gold ,379
4293,15800287,Micco,706.0, spain ,FEMALE,46.0,2,127660.46,2,Yes,No,150156.82,Yess,Yes,2,Platinum,334
4294,15665861,Avdeev,38.0, spain ,M,44.0,3,106070.89,1,No,Yes,101617.43,N0,No,4,Platinum,355.0
4295,15662203,Bremer,579.0,GERMANY,FEMALE,42.0,3,137560.38,2,Yes,Yes,85424.34,N0,No,2,Platinum,909
4296,15616454,Davidson,476.0,GERMANY,FEMALE,34.0,8,111905.43,1,No,Yes,197221.81,Yess,Yes,3,Platinum,832
4297,15702788,Gadsdon,775.0,france,M,40.0,9,126212.64,1,Yes,No,70196.57,N0,No,3,diamond,262
4298,15778149,yllonnoC,538.0, spain ,M,68.0,9,0.0,2,Yes,No,110440.5,Yess,Yes,3,SILVR,252
4299,15680001,McDonald,602.0,france,M,38.0,7,111835.94,2,Yes,No,124389.61,N0,No,3,SILVR,855
4300,15711991,Chiawuotu,615.0,france,M,30.0,8,0.0,2,No,No,3183.15,N0,No,2, Gold ,436
4301,15633834,Milne,700.0,GERMANY,FEMALE,28.0,3,99705.69,2,No,No,146723.72,N0,No,5,SILVR,435
4302,15765266,Fleming,615.0,france,M,32.0,1,,2,No,No,2139.25,N0,No,4,Platinum,883
4303,15791867,Hicks,544.0,GERMANY,M,44.0,2,108895.93,1,No,No,69228.2,Yess,Yes,3,diamond,408
4304,15675380,Logan,573.0, spain ,M,56.0,3,154669.77,1,No,Yes,115462.27,Yess,Yes,5,SILVR,454
4305,15770576,Hammond,555.0, spain ,M,50.0,7,128061.0,2,Yes,Yes,62375.1,N0,No,4, Gold ,977
4306,15775294,Weber,692.0,france,FEMALE,31.0,2,0.0,2,Yes,No,91829.17,Yess,Yes,4,SILVR,720
4307,15727059,Lettiere,476.0,france,FEMALE,40.0,4,0.0,2,No,No,182547.04,N0,No,1, Gold ,488
4308,15702499,Schnaars,770.0, spain ,M,46.0,9,190678.02,1,Yes,Yes,14725.36,N0,No,5,Platinum,339
4309,15611699,Tao,641.0,france,FEMALE,40.0,7,0.0,1,Yes,No,126996.67,N0,No,4, Gold ,596
4310,15654000,Algarin,705.0,france,FEMALE,35.0,5,0.0,1,Yes,No,133991.11,Yess,Yes,3,Platinum,564
4311,15657881,Onyemere,784.0,france,M,262.0,5,136712.91,1,No,Yes,169920.92,N0,No,4, Gold ,707
4312,15719991,Korovina,, spain ,FEMALE,52.0,1,154733.97,1,Yes,No,80259.67,Yess,Yes,3,diamond,786
4313,15720687,Chidubem,576.0,france,FEMALE,41.0,4,112609.91,1,No,No,191035.18,Yess,Yes,4,SILVR,660
4314,15687079,King,646.0, spain ,M,69.0,10,115462.44,1,Yes,No,40421.87,N0,No,2, Gold ,701
4315,15582276,Greco,957.0,france,M,34.0,5,133501.36,1,No,Yes,155643.04,N0,No,1, Gold ,355
4316,15763980,Beneventi,632.0,GERMANY,M,30.0,1,58668.02,1,Yes,Yes,78670.52,N0,No,1, Gold ,398
4317,15720774,P'eng,850.0, spain ,M,44.0,7,89118.26,1,Yes,No,104240.77,Yess,Yes,1,Platinum,668
4318,15592194,Metcalf,492.0,france,FEMALE,28.0,9,0.0,2,Yes,No,95957.09,N0,No,4, Gold ,980
4319,15803685,Greco,673.0,GERMANY,FEMALE,77.0,10,76510.52,2,No,Yes,59595.66,N0,No,4, Gold ,363
4320,15759456,Lupton,609.0, spain ,M,34.0,7,140694.78,2,Yes,No,46266.63,N0,No,3,diamond,726
4321,15611544,Ibeamaka,701.0,GERMANY,M,36.0,7,95448.32,2,Yes,No,189085.07,N0,No,1,Platinum,692
4322,15794257,Hsiung,799.0,france,M,34.0,4,91562.99,1,Yes,Yes,123954.15,N0,No,5,diamond,609
4323,15681697,Rueda,508.0,france,M,31.0,8,72541.48,1,Yes,No,129803.08,N0,No,5, Gold ,759
4324,15579566,Li Fonti,616.0, spain ,FEMALE,43.0,3,120867.18,1,Yes,No,18761.92,Yess,Yes,4,diamond,386
4325,15577970,Alexeeva,489.0,france,M,34.0,5,0.0,1,No,No,43540.59,N0,No,5,Platinum,583
4326,15727489,Madueke,567.0, spain ,FEMALE,45.0,1,157320.51,1,Yes,No,62193.92,N0,No,4,Platinum,630
4327,15764284,Torres,714.0, spain ,M,27.0,3,0.0,3,Yes,Yes,129130.09,N0,No,5,SILVR,742
4328,15581811,Chukwubuikem,678.0,GERMANY,FEMALE,,1,139676.95,2,No,Yes,16146.0,N0,No,1,SILVR,355.0
4329,15622527,Holloway,355.0,france,FEMALE,55.0,6,0.0,1,Yes,Yes,22442.13,N0,No,1,SILVR,913
4330,15753362,Evdokimov,748.0, spain ,M,60.0,3,0.0,2,Yes,Yes,101.0,N0,No,1,diamond,505
4331,15666652,Anayolisa,781.0,france,FEMALE,19.0,3,0.0,2,Yes,Yes,124297.32,N0,No,4,Platinum,581
4332,15789714,Semmens,691.0, spain ,M,21.0,3,103000.94,1,Yes,Yes,104648.58,N0,No,3,SILVR,346
4333,15771543,Tu,507.0,GERMANY,M,31.0,2,134237.07,1,Yes,Yes,166423.66,Yess,Yes,3,Platinum,481
4334,15748327,Anderson,724.0,GERMANY,M,34.0,6,118235.7,2,No,No,157137.23,N0,No,5,diamond,618
4335,15754649,Fang,705.0, spain ,FEMALE,57.0,3,0.0,2,Yes,Yes,34134.14,N0,No,4,Platinum,778
4336,15810460,Fanucci,708.0, spain ,FEMALE,64.0,5,0.0,3,No,Yes,112520.07,Yess,Yes,2,Platinum,465
4337,15771742,Boyle,38.0,GERMANY,M,799.0,9,115442.19,2,Yes,No,128481.5,Yess,Yes,3, Gold ,681
4338,15642160,Milanesi,850.0,france,M,38.0,5,355.0,2,Yes,No,16491.64,N0,No,1,SILVR,829
4339,15798439,Davidson,714.0, spain ,M,25.0,2,0.0,1,Yes,Yes,132979.43,N0,No,3,diamond,484
4340,15605293,McKay,559.0,france,FEMALE,43.0,1,543.0,2,Yes,Yes,196645.87,N0,No,2,diamond,701
4341,15692631,Bogdanova,577.0, spain ,FEMALE,44.0,8,115557.0,1,No,Yes,127506.76,N0,No,1,diamond,336
4342,15665376,Lavrentiev,647.0,GERMANY,FEMALE,35.0,3,166518.63,2,Yes,No,147930.46,N0,No,4,Platinum,507
4343,15772412,Corser,554.0, spain ,M,262.0,6,135370.12,1,Yes,Yes,179689.05,Yess,Yes,4,Platinum,664
4344,15654577,Alexeeva,549.0,GERMANY,M,54.0,5,92877.33,1,Yes,No,2619.64,Yess,Yes,1,diamond,447
4345,15585427,Madueke,528.0,france,FEMALE,26.0,10,102073.67,2,No,No,166799.93,N0,No,4,SILVR,370
4346,15584536,Barber,720.0,GERMANY,M,46.0,3,97042.6,1,Yes,Yes,133516.51,Yess,Yes,2, Gold ,809
4347,15585853,McCardle,743.0, spain ,M,41.0,7,101.0,1,Yes,No,163736.09,Yess,Yes,2,Platinum,832
4348,15645271,Radcliffe-Brown,615.0,GERMANY,M,24.0,8,262.0,2,No,No,179488.41,Yess,Yes,2,diamond,312
4349,15579387,Ni,635.0,GERMANY,FEMALE,44.0,2,79064.85,2,No,Yes,113291.75,N0,No,1,Platinum,855
4350,15623107,Chukwumaobim,686.0, spain ,M,45.0,3,74274.87,3,Yes,No,64907.48,Yess,Yes,4, Gold ,228
4351,15754072,Dennis,840.0, spain ,FEMALE,36.0,6,0.0,2,Yes,No,141364.27,N0,No,2, Gold ,429
4352,15666163,Hayward,695.0,france,M,43.0,1,100421.1,1,Yes,Yes,101141.28,N0,No,1, Gold ,979
4353,15765192,Jones,564.0,france,M,26.0,7,84006.88,2,No,No,183490.99,N0,No,5,SILVR,984
4354,15804822,L?,805.0,france,FEMALE,31.0,4,0.0,2,Yes,No,4798.12,N0,No,2,Platinum,863
4355,15612893,Nelson,558.0, spain ,M,45.0,4,0.0,1,Yes,No,131807.14,N0,No,4, Gold ,248
4356,15593636,Cardus,657.0,france,FEMALE,39.0,4,80293.81,1,Yes,No,97192.76,N0,No,1,diamond,681
4357,15693326,Whitehouse,641.0,france,FEMALE,42.0,7,125437.14,2,No,No,164128.58,N0,No,3,Platinum,551
4358,15809901,Johnstone,755.0,france,M,262.0,8,0.0,2,Yes,No,176809.87,N0,No,2, Gold ,549
4359,15759751,Tsui,483.0,france,M,48.0,1,0.0,2,Yes,Yes,110059.38,N0,No,3,diamond,471
4360,15605425,Chia,545.0,GERMANY,FEMALE,44.0,2,127536.44,1,Yes,No,108398.63,N0,No,5,Platinum,320
4361,15801934,Su,678.0,france,M,66.0,8,355.0,2,Yes,Yes,47117.03,N0,No,1,Platinum,636
4362,15592000,Calabresi,781.0,GERMANY,FEMALE,48.0,9,82794.18,1,Yes,No,124720.68,Yess,Yes,5,diamond,834
4363,15618695,Ts'ui,571.0, spain ,FEMALE,22.0,3,108117.1,1,No,Yes,355.0,N0,No,2,Platinum,920
4364,15637110,McCulloch,634.0, spain ,FEMALE,35.0,10,0.0,1,Yes,No,82634.41,N0,No,3, Gold ,557
4365,15727408,Koo,523.0,GERMANY,M,27.0,8,61688.61,2,Yes,No,147059.16,N0,No,4, Gold ,316
4366,15716328,Miller,501.0,france,FEMALE,543.0,2,0.0,2,No,No,141946.92,N0,No,5, Gold ,872
4367,15669060,Woolnough,662.0,france,M,74.0,6,0.0,2,Yes,No,123583.85,N0,No,1,SILVR,512
4368,15675854,Douglas,355.0, spain ,M,50.0,0,159304.07,1,No,Yes,155915.24,Yess,Yes,4,SILVR,466
4369,15621116,Fang,648.0,GERMANY,M,33.0,5,138664.24,1,Yes,No,29076.27,N0,No,1,Platinum,403
4370,15781495,Munro,662.0,france,FEMALE,22.0,2,126362.57,2,Yes,Yes,97382.8,N0,No,5,SILVR,964
4371,15740470,Vinogradov,725.0,france,M,39.0,4,160652.45,2,Yes,No,57643.55,N0,No,1, Gold ,571
4372,15714391,Lai,563.0,france,FEMALE,35.0,2,183572.84,1,Yes,Yes,66006.75,Yess,Yes,2,SILVR,488
4373,15730137,Udegbulam,628.0,france,M,31.0,0,88421.81,1,No,No,72350.47,N0,No,2,SILVR,800
4374,15596455,oaM,19.0, spain ,FEMALE,45.0,2,543.0,1,No,No,197789.83,Yess,Yes,4,diamond,603
4375,15717290,Onyekaozulu,38.0,GERMANY,M,41.0,2,38.0,2,No,Yes,65520.74,N0,No,2,Platinum,335
4376,15616555,Fu,850.0,GERMANY,M,41.0,8,60880.68,1,Yes,No,31825.84,N0,No,4,SILVR,448
4377,15659820,Cross,614.0,france,FEMALE,34.0,5,0.0,2,Yes,No,185561.89,N0,No,5,SILVR,543.0
4378,15696301,Snider,719.0,france,FEMALE,37.0,9,101455.7,1,Yes,No,25803.59,Yess,Yes,3,Platinum,844
4379,15771087,Harrison,757.0,france,FEMALE,71.0,0,88084.13,2,Yes,Yes,154337.47,N0,No,4,Platinum,522
4380,15808831,Dale,669.0,france,M,29.0,7,0.0,2,Yes,Yes,138145.62,N0,No,2, Gold ,913
4381,15812241,Udinese,438.0,GERMANY,M,59.0,7,127197.14,1,Yes,No,51565.98,Yess,Yes,2,Platinum,550
4382,15680370,DeRose,492.0,france,M,39.0,7,0.0,2,No,Yes,71323.23,N0,No,5,Platinum,399
4383,15780561,Hay,19.0,france,FEMALE,39.0,9,83456.79,2,No,No,38882.34,N0,No,3, Gold ,342
4384,15800784,Bruce,645.0,france,M,42.0,4,98298.18,1,Yes,Yes,676.06,N0,No,4,diamond,234
4385,15715796,Romani,728.0,france,M,37.0,0,0.0,2,Yes,Yes,72203.8,N0,No,1,Platinum,851
4386,15605375,Tseng,651.0,france,M,35.0,2,86911.8,1,Yes,No,174094.24,N0,No,5,Platinum,849
4387,15621520,Tang,783.0,GERMANY,FEMALE,42.0,2,139707.28,1,Yes,No,2150.22,N0,No,2, Gold ,501
4388,15665460,Isayeva,355.0, spain ,FEMALE,67.0,1,0.0,2,Yes,Yes,177783.04,N0,No,5,diamond,407
4389,15801152,Hill,553.0, spain ,FEMALE,39.0,1,142876.98,2,Yes,No,44363.42,N0,No,4,Platinum,649
4390,15756425,Barnes,660.0,france,M,30.0,7,38.0,1,No,No,96847.91,N0,No,1,Platinum,950
4391,15674328,Moreno,670.0,france,FEMALE,40.0,3,799.0,1,Yes,Yes,148579.43,Yess,Yes,2,Platinum,578
4392,15742404,McGregor,718.0,france,M,38.0,7,0.0,2,Yes,No,38308.34,N0,No,2,SILVR,680
4393,15757140,Genovese,787.0,france,M,51.0,0,58137.08,1,No,Yes,142538.31,N0,No,5,diamond,456
4394,15570051,Gill,775.0,GERMANY,FEMALE,38.0,6,,2,No,No,153122.58,N0,No,3,Platinum,724
4395,15669175,Ts'ai,38.0,GERMANY,M,24.0,6,107637.97,2,No,Yes,169505.83,N0,No,5,Platinum,799.0
4396,15790324,Green,660.0,france,FEMALE,20.0,6,167685.56,1,Yes,No,57929.9,N0,No,5,diamond,345
4397,15691119,Martin,721.0,GERMANY,M,68.0,4,136525.99,1,No,No,175399.14,N0,No,4,SILVR,439
4398,15743478,Johnson,659.0,GERMANY,M,39.0,8,52106.33,2,Yes,Yes,262.0,N0,No,1,SILVR,595
4399,15707007,Onio,743.0,france,FEMALE,39.0,8,0.0,1,Yes,No,94263.44,N0,No,3,Platinum,296
4400,15572547,Vaguine,670.0,france,FEMALE,45.0,9,104930.38,1,Yes,No,155921.81,Yess,Yes,3,Platinum,720
4401,15567063,Manna,766.0,GERMANY,FEMALE,34.0,6,106434.94,1,No,Yes,137995.66,Yess,Yes,1,diamond,384
4402,15689633,Toomey,845.0, spain ,FEMALE,38.0,2,101.0,1,Yes,No,355.0,N0,No,1,diamond,881
4403,15720637,Bell,710.0,GERMANY,FEMALE,46.0,10,120530.34,1,Yes,No,166586.99,Yess,Yes,4,diamond,977
4404,15616859,Bonwick,602.0,GERMANY,FEMALE,43.0,2,113641.49,4,Yes,No,115116.35,Yess,Yes,2, Gold ,679
4405,15766166,Folliero,604.0, spain ,M,43.0,2,145081.72,1,Yes,Yes,23881.62,N0,No,2,diamond,852
4406,15617655,Holt,564.0, spain ,FEMALE,35.0,9,0.0,2,Yes,Yes,105837.38,N0,No,4, Gold ,505
4407,15623450,Brown,637.0,GERMANY,FEMALE,27.0,7,135842.89,1,Yes,Yes,101418.05,N0,No,3,diamond,483
4408,15796612,Ch'ang,527.0,france,FEMALE,31.0,1,112203.25,1,Yes,No,182266.01,N0,No,3, Gold ,903
4409,15795963,Fiorentini,687.0,france,M,34.0,7,129895.19,1,No,Yes,28698.17,N0,No,3, Gold ,478
4410,15781598,Middleton,756.0,GERMANY,M,41.0,6,149049.92,1,No,Yes,50422.36,Yess,Yes,4,diamond,783
4411,15691871,Millar,503.0,GERMANY,M,42.0,9,153279.39,1,Yes,Yes,151336.96,N0,No,4,diamond,307
4412,15740345,Osborne,657.0, spain ,M,262.0,5,41473.33,1,Yes,No,112979.6,Yess,Yes,2, Gold ,603
4413,15662626,Feng,666.0,france,FEMALE,40.0,2,0.0,2,No,No,36371.27,N0,No,2,SILVR,879
4414,15596575,Vale,615.0,GERMANY,M,39.0,5,113193.51,2,Yes,Yes,52166.25,N0,No,4,Platinum,624
4415,15657321,Arkwookerum,19.0,GERMANY,M,27.0,8,113174.21,2,Yes,No,147261.58,N0,No,4, Gold ,622
4416,15575955,Lujan,764.0,france,FEMALE,24.0,0,0.0,2,Yes,No,88724.49,N0,No,3, Gold ,470
4417,15743893,Alexeyeva,471.0,france,M,42.0,3,164951.56,1,Yes,No,190531.77,N0,No,3,diamond,361
4418,15697270,Gannon,608.0, spain ,M,27.0,4,153325.1,1,Yes,Yes,199953.33,N0,No,3,SILVR,778
4419,15644356,Prokhorova,682.0, spain ,FEMALE,38.0,10,134032.01,1,Yes,No,144290.97,N0,No,3,diamond,725
4420,15677586,Romero,587.0,GERMANY,FEMALE,32.0,3,125445.04,2,Yes,Yes,130514.78,N0,No,3,SILVR,764
4421,15571261,Toscani,714.0,GERMANY,FEMALE,35.0,6,126077.43,2,Yes,Yes,53954.24,N0,No,2,diamond,352
4422,15698758,Onwuamaegbu,630.0, spain ,FEMALE,31.0,1,0.0,2,Yes,Yes,169802.73,N0,No,4,Platinum,402
4423,15787014,King,648.0,GERMANY,FEMALE,28.0,8,90371.09,1,Yes,Yes,146851.73,N0,No,4,Platinum,842
4424,15739857,Trentino,785.0,france,FEMALE,40.0,3,0.0,2,Yes,Yes,96832.82,N0,No,1, Gold ,222
4425,15774630,Peacock,601.0,GERMANY,FEMALE,47.0,1,142802.02,1,Yes,Yes,57553.02,N0,No,1,SILVR,712
4426,15805523,Nnaife,717.0,france,FEMALE,28.0,1,90537.16,1,No,Yes,74800.99,N0,No,3, Gold ,448
4427,15749557,Chao,707.0,france,FEMALE,44.0,6,0.0,2,Yes,Yes,192542.17,N0,No,4, Gold ,463
4428,15681180,Barese,771.0,france,FEMALE,23.0,7,156123.73,1,Yes,No,72990.62,N0,No,3,diamond,769
4429,15742028,Udegbulam,602.0,france,FEMALE,35.0,5,0.0,2,Yes,No,31050.02,N0,No,5,diamond,38.0
4430,15686463,Fu,626.0,france,M,38.0,7,141074.59,1,Yes,No,52795.56,Yess,Yes,2,diamond,323
4431,15654379,Onwuatuegwu,588.0, spain ,M,59.0,4,0.0,2,Yes,Yes,27435.41,N0,No,3,SILVR,330
4432,15783629,Degtyaryov,616.0,GERMANY,FEMALE,42.0,6,117899.95,2,No,No,150266.81,N0,No,3,Platinum,38.0
4433,15751193,Nnaemeka,621.0, spain ,M,33.0,4,0.0,2,Yes,Yes,40299.23,N0,No,4,SILVR,914
4434,15724099,Udinese,674.0,france,M,26.0,6,166257.96,1,Yes,Yes,149369.41,N0,No,1,Platinum,870
4435,15568429,Mitchell,633.0, spain ,FEMALE,46.0,3,0.0,2,Yes,No,120250.58,N0,No,2,diamond,477
4436,15648967,Ch'en,698.0,GERMANY,FEMALE,64.0,1,169362.43,1,Yes,No,799.0,Yess,Yes,2,SILVR,799.0
4437,15664498,Golovanov,508.0,france,M,26.0,7,205962.0,1,Yes,No,156424.4,N0,No,1,diamond,954
4438,15779522,Efimov,736.0,france,FEMALE,24.0,0,0.0,2,Yes,No,109355.73,Yess,Yes,1,SILVR,446
4439,15583850,Davidson,672.0,GERMANY,M,68.0,0,126061.51,2,Yes,Yes,184936.77,N0,No,4, Gold ,564
4440,15696539,Wade,613.0,france,FEMALE,21.0,7,105627.95,1,Yes,Yes,36560.51,N0,No,5, Gold ,495
4441,15760121,Maynard,712.0,france,M,32.0,9,100606.02,1,Yes,No,165693.06,N0,No,1,diamond,542
4442,15628279,Murphy,624.0,france,FEMALE,38.0,3,0.0,2,Yes,Yes,163666.85,N0,No,3,Platinum,357
4443,15766163,Zotova,676.0,france,M,38.0,1,0.0,2,No,Yes,35644.79,N0,No,4, Gold ,498
4444,15566467,Hannah,683.0,GERMANY,FEMALE,32.0,0,138171.1,2,Yes,Yes,188203.58,N0,No,1,diamond,433
4445,15639049,Cartagena,489.0,france,FEMALE,31.0,7,139395.08,1,No,Yes,6120.84,N0,No,4,Platinum,348
4446,15736413,Hall,739.0,france,M,29.0,1,0.0,2,Yes,Yes,164484.78,N0,No,5,diamond,852
4447,15634815,Hunt,38.0,france,FEMALE,37.0,3,0.0,2,Yes,Yes,164268.28,N0,No,5, Gold ,647
4448,15716381,Greece,666.0,GERMANY,FEMALE,50.0,7,799.0,1,Yes,Yes,140136.1,Yess,Yes,5, Gold ,542
4449,15708162,Thomson,565.0,GERMANY,FEMALE,40.0,1,89994.71,2,No,Yes,121084.27,N0,No,4,Platinum,
4450,15569364,Victor,666.0,france,M,36.0,3,0.0,2,Yes,No,35156.54,N0,No,2,diamond,543.0
4451,15791191,Mitchell,633.0,france,M,59.0,2,103996.74,1,Yes,Yes,103159.11,N0,No,4,Platinum,678
4452,15621205,Olisaemeka,578.0,france,M,543.0,4,175111.11,1,Yes,Yes,74858.3,N0,No,2,SILVR,311
4453,15704788,Krawczyk,812.0, spain ,FEMALE,49.0,8,66079.45,2,No,No,91556.57,Yess,Yes,5, Gold ,632
4454,15775756,Alexandrova,809.0,GERMANY,M,799.0,8,148055.74,1,No,No,199203.21,N0,No,1,Platinum,981
4455,15641312,Paterson,615.0,france,M,36.0,6,0.0,1,Yes,Yes,27011.8,Yess,Yes,2, Gold ,566
4456,15782531,Chou,684.0, spain ,FEMALE,31.0,8,0.0,2,Yes,No,188637.05,N0,No,4,SILVR,799.0
4457,15724428,Abel,544.0,france,M,40.0,8,0.0,2,Yes,No,61581.2,N0,No,5,diamond,408
4458,15743617,Chesnokova,713.0,GERMANY,M,47.0,1,,1,Yes,No,197529.23,N0,No,5, Gold ,757
4459,15585839,Niu,633.0,france,M,37.0,2,0.0,2,Yes,No,182258.17,N0,No,3,diamond,918
4460,15658158,Sullivan,672.0,GERMANY,FEMALE,23.0,10,110741.56,1,Yes,No,80778.5,N0,No,4,SILVR,455
4461,15637678,Ma,799.0,france,M,35.0,5,0.0,1,Yes,No,155394.52,N0,No,1, Gold ,698
4462,15701809,Cavill,749.0, spain ,FEMALE,28.0,3,0.0,1,Yes,No,3408.7,N0,No,1, Gold ,811
4463,15676937,Nicholls,635.0, spain ,FEMALE,32.0,8,0.0,2,Yes,Yes,19367.98,Yess,Yes,3, Gold ,491
4464,15778975,Nnonso,850.0,GERMANY,FEMALE,70.0,1,96947.58,3,Yes,No,62282.99,Yess,Yes,5, Gold ,365
4465,15710375,Gibson,641.0,france,M,41.0,6,0.0,2,Yes,No,65396.79,N0,No,5,SILVR,226
4466,15579914,Garcia,633.0,GERMANY,M,30.0,2,109786.82,2,Yes,Yes,139712.81,N0,No,2,Platinum,778
4467,15595160,Renwick,413.0, spain ,M,35.0,2,0.0,2,Yes,Yes,60972.84,N0,No,1, Gold ,541
4468,15595391,Norris,538.0,france,M,31.0,1,0.0,2,Yes,No,1375.46,N0,No,1,Platinum,360
4469,15630363,Nkemakonam,437.0,france,FEMALE,39.0,0,102721.49,1,No,No,22191.82,N0,No,1, Gold ,696
4470,15692443,Piccio,612.0, spain ,M,33.0,5,69478.57,1,Yes,No,8973.67,Yess,Yes,1,Platinum,836
4471,15593795,Linton,516.0,GERMANY,FEMALE,53.0,1,156674.2,1,Yes,No,118502.34,Yess,Yes,4, Gold ,827
4472,15642824,Onyekaozulu,826.0, spain ,FEMALE,56.0,8,174506.1,2,No,Yes,161802.82,Yess,Yes,3,diamond,808
4473,15683524,Tobenna,660.0,GERMANY,FEMALE,23.0,6,166070.48,2,No,No,90494.72,N0,No,4, Gold ,313
4474,15713532,Wang,646.0,GERMANY,FEMALE,262.0,4,105957.44,1,Yes,No,15470.91,N0,No,1,Platinum,345
4475,15719827,O'Donnell,767.0,france,M,36.0,3,0.0,1,No,No,65147.27,N0,No,2,diamond,470
4476,15578435,Langlands,640.0,france,M,40.0,8,110340.68,1,Yes,Yes,157886.6,N0,No,4,diamond,778
4477,15723028,Smith,778.0,france,M,33.0,1,0.0,2,Yes,No,85439.73,N0,No,2,diamond,624
4478,15595609,Sykes,679.0,GERMANY,M,52.0,9,135870.01,2,No,No,54038.62,N0,No,2, Gold ,510
4479,15622443,Marshall,549.0,france,M,31.0,4,38.0,2,No,Yes,25684.85,N0,No,1,Platinum,427
4480,15579112,Gibson,598.0,france,M,47.0,2,38.0,2,Yes,Yes,186116.54,N0,No,1,Platinum,316
4481,15648479,Stephenson,655.0,france,FEMALE,45.0,0,0.0,2,Yes,No,166830.71,N0,No,2, Gold ,355.0
4482,15659234,Y?,494.0,france,M,30.0,3,85704.95,1,No,Yes,27886.06,N0,No,2,Platinum,520
4483,15811970,Kang,653.0,france,FEMALE,42.0,1,0.0,2,Yes,Yes,5768.32,N0,No,2,SILVR,397
4484,15774192,Miller,539.0,GERMANY,FEMALE,38.0,8,105435.74,1,No,No,80575.44,Yess,Yes,2,Platinum,627
4485,15595136,Kryukov,645.0,france,FEMALE,37.0,1,0.0,2,Yes,Yes,68987.55,N0,No,3, Gold ,973
4486,15630580,Y?,751.0,GERMANY,M,34.0,9,108513.25,2,Yes,Yes,27097.82,N0,No,5,SILVR,264
4487,15660646,Fanucci,528.0,france,M,35.0,3,156687.1,1,Yes,No,199320.77,N0,No,4,Platinum,982
4488,15614365,Lombardi,696.0,GERMANY,M,31.0,3,150604.52,1,No,No,5566.6,N0,No,5,Platinum,326
4489,15776128,Hs?,716.0,france,FEMALE,44.0,6,155114.9,1,No,No,133871.83,N0,No,5,SILVR,682
4490,15787035,Anderson,602.0,france,FEMALE,35.0,8,0.0,2,Yes,Yes,152843.53,N0,No,2,Platinum,677
4491,15792646,Trentino,19.0, spain ,FEMALE,64.0,1,91216.0,1,Yes,Yes,41800.18,N0,No,1,diamond,402
4492,15726832,Donnelly,850.0,GERMANY,M,61.0,3,141784.02,1,Yes,Yes,92053.75,N0,No,1,SILVR,781
4493,15773260,uosT,590.0,france,FEMALE,32.0,0,127763.24,1,Yes,No,100717.54,N0,No,2,diamond,417
